1.517155e+04, 6.591284e-02
1.545361e+04, 6.470979e-02
1.574092e+04, 6.352871e-02
1.603356e+04, 6.236918e-02
1.633165e+04, 6.123081e-02
1.663528e+04, 6.011322e-02
1.694455e+04, 5.901603e-02
1.725957e+04, 5.793887e-02
1.758045e+04, 5.688136e-02
1.790730e+04, 5.584316e-02
1.824022e+04, 5.482391e-02
1.857933e+04, 5.382326e-02
1.892474e+04, 5.284088e-02
1.927658e+04, 5.187642e-02
1.963496e+04, 5.092957e-02
2.000000e+04, 5.000000e-02
2.037183e+04, 4.908740e-02
2.075057e+04, 4.819145e-02
2.113635e+04, 4.731186e-02
2.152930e+04, 4.644832e-02
2.192956e+04, 4.560054e-02
2.233726e+04, 4.476824e-02
2.275255e+04, 4.395113e-02
2.317555e+04, 4.314893e-02
2.360641e+04, 4.236137e-02
2.404529e+04, 4.158819e-02
2.449232e+04, 4.082912e-02
2.494767e+04, 4.008390e-02
2.541148e+04, 3.935229e-02
2.588392e+04, 3.863403e-02
2.636513e+04, 3.792888e-02
2.685530e+04, 3.723660e-02
2.735458e+04, 3.655695e-02
2.786314e+04, 3.588971e-02
2.838115e+04, 3.523465e-02
2.890880e+04, 3.459155e-02
2.944625e+04, 3.396018e-02
2.999370e+04, 3.334034e-02
3.055132e+04, 3.273181e-02
3.111931e+04, 3.213439e-02
3.169786e+04, 3.154787e-02
3.228717e+04, 3.097205e-02
3.288743e+04, 3.040675e-02
3.349886e+04, 2.985176e-02
3.412165e+04, 2.930691e-02
3.475602e+04, 2.877200e-02
3.540218e+04, 2.824685e-02
3.606035e+04, 2.773129e-02
3.673077e+04, 2.722513e-02
3.741364e+04, 2.672822e-02
3.810921e+04, 2.624037e-02
3.881772e+04, 2.576143e-02
3.953939e+04, 2.529123e-02
4.027448e+04, 2.482962e-02
4.102324e+04, 2.437642e-02
4.178592e+04, 2.393150e-02
4.256278e+04, 2.349471e-02
4.335408e+04, 2.306588e-02
4.416009e+04, 2.264488e-02
4.498109e+04, 2.223156e-02
4.581735e+04, 2.182579e-02
4.666916e+04, 2.142743e-02
4.753681e+04, 2.103633e-02
4.842058e+04, 2.065238e-02
4.932079e+04, 2.027543e-02
5.023773e+04, 1.990536e-02
5.117172e+04, 1.954204e-02
5.212307e+04, 1.918536e-02
5.309211e+04, 1.883519e-02
5.407917e+04, 1.849141e-02
5.508457e+04, 1.815390e-02
5.610867e+04, 1.782256e-02
5.715181e+04, 1.749726e-02
5.821434e+04, 1.717790e-02
5.929663e+04, 1.686437e-02
6.039903e+04, 1.655656e-02
6.152194e+04, 1.625436e-02
6.266571e+04, 1.595769e-02
6.383076e+04, 1.566643e-02
6.501746e+04, 1.538048e-02
6.622622e+04, 1.509976e-02
6.745746e+04, 1.482416e-02
6.871159e+04, 1.455359e-02
6.998903e+04, 1.428795e-02
7.129023e+04, 1.402717e-02
7.261561e+04, 1.377114e-02
7.396564e+04, 1.351979e-02
7.534076e+04, 1.327303e-02
7.674145e+04, 1.303077e-02
7.816818e+04, 1.279293e-02
7.962143e+04, 1.255943e-02
8.110171e+04, 1.233020e-02
8.260950e+04, 1.210515e-02
8.414533e+04, 1.188420e-02
8.570970e+04, 1.166729e-02
8.730317e+04, 1.145434e-02
8.892625e+04, 1.124527e-02
9.057952e+04, 1.104002e-02
9.226351e+04, 1.083852e-02
9.397882e+04, 1.064070e-02
9.572602e+04, 1.044648e-02
9.750570e+04, 1.025581e-02
9.931846e+04, 1.006862e-02
1.011649e+05, 9.884848e-03
1.030457e+05, 9.704429e-03
1.049615e+05, 9.527304e-03
1.069129e+05, 9.353411e-03
1.089005e+05, 9.182692e-03
1.109251e+05, 9.015089e-03
1.129874e+05, 8.850545e-03
1.150880e+05, 8.689004e-03
1.172276e+05, 8.530412e-03
1.194071e+05, 8.374714e-03
1.216270e+05, 8.221859e-03
1.238882e+05, 8.071793e-03
1.261915e+05, 7.924466e-03
1.285375e+05, 7.779828e-03
1.309272e+05, 7.637830e-03
1.333614e+05, 7.498424e-03
1.358407e+05, 7.361563e-03
1.383662e+05, 7.227199e-03
1.409386e+05, 7.095288e-03
1.435589e+05, 6.965784e-03
1.462278e+05, 6.838644e-03
1.489464e+05, 6.713825e-03
1.517155e+05, 6.591284e-03
1.545361e+05, 6.470979e-03
1.574092e+05, 6.352871e-03
1.603356e+05, 6.236918e-03
1.633165e+05, 6.123081e-03
1.663528e+05, 6.011322e-03
1.694455e+05, 5.901603e-03
1.725957e+05, 5.793887e-03
1.758045e+05, 5.688136e-03
1.790730e+05, 5.584316e-03
1.824022e+05, 5.482391e-03
1.857933e+05, 5.382326e-03
1.892474e+05, 5.284088e-03
1.927658e+05, 5.187642e-03
1.963496e+05, 5.092957e-03
2.000000e+05, 5.000000e-03
2.037183e+05, 4.908740e-03
2.075057e+05, 4.819145e-03
2.113635e+05, 4.731186e-03
2.152930e+05, 4.644832e-03
2.192956e+05, 4.560054e-03
2.233726e+05, 4.476824e-03
2.275255e+05, 4.395113e-03
2.317555e+05, 4.314893e-03
2.360641e+05, 4.236137e-03
2.404529e+05, 4.158819e-03
2.449232e+05, 4.082912e-03
2.494767e+05, 4.008390e-03
2.541148e+05, 3.935229e-03
2.588392e+05, 3.863403e-03
2.636513e+05, 3.792888e-03
2.685530e+05, 3.723660e-03
2.735458e+05, 3.655695e-03
2.786314e+05, 3.588971e-03
2.838115e+05, 3.523465e-03
2.890880e+05, 3.459155e-03
2.944625e+05, 3.396018e-03
2.999370e+05, 3.334034e-03
3.055132e+05, 3.273181e-03
3.111931e+05, 3.213439e-03
3.169786e+05, 3.154787e-03
3.228717e+05, 3.097205e-03
3.288743e+05, 3.040675e-03
3.349886e+05, 2.985176e-03
3.412165e+05, 2.930691e-03
3.475602e+05, 2.877200e-03
3.540218e+05, 2.824685e-03
3.606035e+05, 2.773129e-03
3.673077e+05, 2.722513e-03
3.741364e+05, 2.672822e-03
3.810921e+05, 2.624037e-03
3.881772e+05, 2.576143e-03
3.953939e+05, 2.529123e-03
4.027448e+05, 2.482962e-03
4.102324e+05, 2.437642e-03
4.178592e+05, 2.393150e-03
4.256278e+05, 2.349471e-03
4.335408e+05, 2.306588e-03
4.416009e+05, 2.264488e-03
4.498109e+05, 2.223156e-03
4.581735e+05, 2.182579e-03
4.666916e+05, 2.142743e-03
4.753681e+05, 2.103633e-03
4.842058e+05, 2.065238e-03
4.932079e+05, 2.027543e-03
5.023773e+05, 1.990536e-03
5.117172e+05, 1.954204e-03
5.212307e+05, 1.918536e-03
5.309211e+05, 1.883519e-03
5.407917e+05, 1.849141e-03
5.508457e+05, 1.815390e-03
5.610867e+05, 1.782256e-03
5.715181e+05, 1.749726e-03
5.821434e+05, 1.717790e-03
5.929663e+05, 1.686437e-03
6.039903e+05, 1.655656e-03
6.152194e+05, 1.625436e-03
6.266571e+05, 1.595769e-03
6.383076e+05, 1.566643e-03
6.501746e+05, 1.538048e-03
6.622622e+05, 1.509976e-03
6.745746e+05, 1.482416e-03
6.871159e+05, 1.455359e-03
6.998903e+05, 1.428795e-03
7.129023e+05, 1.402717e-03
7.261561e+05, 1.377114e-03
7.396564e+05, 1.351979e-03
7.534076e+05, 1.327303e-03
7.674145e+05, 1.303077e-03
7.816818e+05, 1.279293e-03
7.962143e+05, 1.255943e-03
8.110171e+05, 1.233020e-03
8.260950e+05, 1.210515e-03
8.414533e+05, 1.188420e-03
8.570970e+05, 1.166729e-03
8.730317e+05, 1.145434e-03
8.892625e+05, 1.124527e-03
9.057952e+05, 1.104002e-03
9.226351e+05, 1.083852e-03
9.397882e+05, 1.064070e-03
9.572602e+05, 1.044648e-03
9.750570e+05, 1.025581e-03
9.931846e+05, 1.006862e-03
1.011649e+06, 9.884848e-04
1.030457e+06, 9.704429e-04
1.049615e+06, 9.527304e-04
1.069129e+06, 9.353411e-04
1.089005e+06, 9.182692e-04
1.109251e+06, 9.015089e-04
1.129874e+06, 8.850545e-04
1.150880e+06, 8.689004e-04
1.172276e+06, 8.530412e-04
1.194071e+06, 8.374714e-04
1.216270e+06, 8.221859e-04
1.238882e+06, 8.071793e-04
1.261915e+06, 7.924466e-04
1.285375e+06, 7.779828e-04
1.309272e+06, 7.637830e-04
1.333614e+06, 7.498424e-04
1.358407e+06, 7.361563e-04
1.383662e+06, 7.227199e-04
1.409386e+06, 7.095288e-04
1.435589e+06, 6.965784e-04
1.462278e+06, 6.838644e-04
1.489464e+06, 6.713825e-04
1.517155e+06, 6.591284e-04
1.545361e+06, 6.470979e-04
1.574092e+06, 6.352871e-04
1.603356e+06, 6.236918e-04
1.633165e+06, 6.123081e-04
1.663528e+06, 6.011322e-04
1.694455e+06, 5.901603e-04
1.725957e+06, 5.793887e-04
1.758045e+06, 5.688136e-04
1.790730e+06, 5.584316e-04
1.824022e+06, 5.482391e-04
1.857933e+06, 5.382326e-04
1.892474e+06, 5.284088e-04
1.927658e+06, 5.187642e-04
1.963496e+06, 5.092957e-04
2.000000e+06, 5.000000e-04
2.037183e+06, 4.908740e-04
2.075057e+06, 4.819145e-04
2.113635e+06, 4.731186e-04
2.152930e+06, 4.644832e-04
2.192956e+06, 4.560054e-04
2.233726e+06, 4.476824e-04
2.275255e+06, 4.395113e-04
2.317555e+06, 4.314893e-04
2.360641e+06, 4.236137e-04
2.404529e+06, 4.158819e-04
2.449232e+06, 4.082912e-04
2.494767e+06, 4.008390e-04
2.541148e+06, 3.935229e-04
2.588392e+06, 3.863403e-04
2.636513e+06, 3.792888e-04
2.685530e+06, 3.723660e-04
2.735458e+06, 3.655695e-04
2.786314e+06, 3.588971e-04
2.838115e+06, 3.523465e-04
2.890880e+06, 3.459155e-04
2.944625e+06, 3.396018e-04
2.999370e+06, 3.334034e-04
3.055132e+06, 3.273181e-04
3.111931e+06, 3.213439e-04
3.169786e+06, 3.154787e-04
3.228717e+06, 3.097205e-04
3.288743e+06, 3.040675e-04
3.349886e+06, 2.985176e-04
3.412165e+06, 2.930691e-04
3.475602e+06, 2.877200e-04
3.540218e+06, 2.824685e-04
3.606035e+06, 2.773129e-04
3.673077e+06, 2.722513e-04
3.741364e+06, 2.672822e-04
3.810921e+06, 2.624037e-04
3.881772e+06, 2.576143e-04
3.953939e+06, 2.529123e-04
4.027448e+06, 2.482962e-04
4.102324e+06, 2.437642e-04
4.178592e+06, 2.393150e-04
4.256278e+06, 2.349471e-04
4.335408e+06, 2.306588e-04
4.416009e+06, 2.264488e-04
4.498109e+06, 2.223156e-04
4.581735e+06, 2.182579e-04
4.666916e+06, 2.142743e-04
4.753681e+06, 2.103633e-04
4.842058e+06, 2.065238e-04
4.932079e+06, 2.027543e-04
5.023773e+06, 1.990536e-04
5.117172e+06, 1.954204e-04
5.212307e+06, 1.918536e-04
5.309211e+06, 1.883519e-04
5.407917e+06, 1.849141e-04
5.508457e+06, 1.815390e-04
5.610867e+06, 1.782256e-04
5.715181e+06, 1.749726e-04
5.821434e+06, 1.717790e-04
5.929663e+06, 1.686437e-04
6.039903e+06, 1.655656e-04
6.152194e+06, 1.625436e-04
6.266571e+06, 1.595769e-04
6.383076e+06, 1.566643e-04
6.501746e+06, 1.538048e-04
6.622622e+06, 1.509976e-04
6.745746e+06, 1.482416e-04
6.871159e+06, 1.455359e-04
6.998903e+06, 1.428795e-04
7.129023e+06, 1.402717e-04
7.261561e+06, 1.377114e-04
7.396564e+06, 1.351979e-04
7.534076e+06, 1.327303e-04
7.674145e+06, 1.303077e-04
7.816818e+06, 1.279293e-04
7.962143e+06, 1.255943e-04
8.110171e+06, 1.233020e-04
8.260950e+06, 1.210515e-04
8.414533e+06, 1.188420e-04
8.570970e+06, 1.166729e-04
8.730317e+06, 1.145434e-04
8.892625e+06, 1.124527e-04
9.057952e+06, 1.104002e-04
9.226351e+06, 1.083852e-04
9.397882e+06, 1.064070e-04
9.572602e+06, 1.044648e-04
9.750570e+06, 1.025581e-04
9.931846e+06, 1.006862e-04
1.011649e+07, 9.884848e-05
1.030457e+07, 9.704429e-05
1.049615e+07, 9.527304e-05
1.069129e+07, 9.353411e-05
1.089005e+07, 9.182692e-05
1.109251e+07, 9.015089e-05
1.129874e+07, 8.850545e-05
1.150880e+07, 8.689004e-05
1.172276e+07, 8.530412e-05
1.194071e+07, 8.374714e-05
1.216270e+07, 8.221859e-05
1.238882e+07, 8.071793e-05
1.261915e+07, 7.924466e-05
1.285375e+07, 7.779828e-05
1.309272e+07, 7.637830e-05
1.333614e+07, 7.498424e-05
1.358407e+07, 7.361563e-05
1.383662e+07, 7.227199e-05
1.409386e+07, 7.095288e-05
1.435589e+07, 6.965784e-05
1.462278e+07, 6.838644e-05
1.489464e+07, 6.713825e-05
1.517155e+07, 6.591284e-05
1.545361e+07, 6.470979e-05
1.574092e+07, 6.352871e-05
1.603356e+07, 6.236918e-05
1.633165e+07, 6.123081e-05
1.663528e+07, 6.011322e-05
1.694455e+07, 5.901603e-05
1.725957e+07, 5.793887e-05
1.758045e+07, 5.688136e-05
1.790730e+07, 5.584316e-05
1.824022e+07, 5.482391e-05
1.857933e+07, 5.382326e-05
1.892474e+07, 5.284088e-05
1.927658e+07, 5.187642e-05
1.963496e+07, 5.092957e-05
2.000000e+07, 5.000000e-05
2.037183e+07, 4.908740e-05
2.075057e+07, 4.819145e-05
2.113635e+07, 4.731186e-05
2.152930e+07, 4.644832e-05
2.192956e+07, 4.560054e-05
2.233726e+07, 4.476824e-05
2.275255e+07, 4.395113e-05
2.317555e+07, 4.314893e-05
2.360641e+07, 4.236137e-05
2.404529e+07, 4.158819e-05
2.449232e+07, 4.082912e-05
2.494767e+07, 4.008390e-05
2.541148e+07, 3.935229e-05
2.588392e+07, 3.863403e-05
2.636513e+07, 3.792888e-05
2.685530e+07, 3.723660e-05
2.735458e+07, 3.655695e-05
2.786314e+07, 3.588971e-05
2.838115e+07, 3.523465e-05
2.890880e+07, 3.459155e-05
2.944625e+07, 3.396018e-05
2.999370e+07, 3.334034e-05
3.055132e+07, 3.273181e-05
3.111931e+07, 3.213439e-05
3.169786e+07, 3.154787e-05
3.228717e+07, 3.097205e-05
3.288743e+07, 3.040675e-05
3.349886e+07, 2.985176e-05
3.412165e+07, 2.930691e-05
3.475602e+07, 2.877200e-05
3.540218e+07, 2.824685e-05
3.606035e+07, 2.773129e-05
3.673077e+07, 2.722513e-05
3.741364e+07, 2.672822e-05
3.810921e+07, 2.624037e-05
3.881772e+07, 2.576143e-05
3.953939e+07, 2.529123e-05
4.027448e+07, 2.482962e-05
4.102324e+07, 2.437642e-05
4.178592e+07, 2.393150e-05
4.256278e+07, 2.349471e-05
4.335408e+07, 2.306588e-05
4.416009e+07, 2.264488e-05
4.498109e+07, 2.223156e-05
4.581735e+07, 2.182579e-05
4.666916e+07, 2.142743e-05
4.753681e+07, 2.103633e-05
4.842058e+07, 2.065238e-05
4.932079e+07, 2.027543e-05
5.023773e+07, 1.990536e-05
5.117172e+07, 1.954204e-05
5.212307e+07, 1.918536e-05
5.309211e+07, 1.883519e-05
5.407917e+07, 1.849141e-05
5.508457e+07, 1.815390e-05
5.610867e+07, 1.782256e-05
5.715181e+07, 1.749726e-05
5.821434e+07, 1.717790e-05
5.929663e+07, 1.686437e-05
6.039903e+07, 1.655656e-05
6.152194e+07, 1.625436e-05
6.266571e+07, 1.595769e-05
6.383076e+07, 1.566643e-05
6.501746e+07, 1.538048e-05
6.622622e+07, 1.509976e-05
6.745746e+07, 1.482416e-05
6.871159e+07, 1.455359e-05
6.998903e+07, 1.428795e-05
7.129023e+07, 1.402717e-05
7.261561e+07, 1.377114e-05
7.396564e+07, 1.351979e-05
7.534076e+07, 1.327303e-05
7.674145e+07, 1.303077e-05
7.816818e+07, 1.279293e-05
7.962143e+07, 1.255943e-05
8.110171e+07, 1.233020e-05
8.260950e+07, 1.210515e-05
8.414533e+07, 1.188420e-05
8.570970e+07, 1.166729e-05
8.730317e+07, 1.145434e-05
8.892625e+07, 1.124527e-05
9.057952e+07, 1.104002e-05
9.226351e+07, 1.083852e-05
9.397882e+07, 1.064070e-05
9.572602e+07, 1.044648e-05
9.750570e+07, 1.025581e-05
9.931846e+07, 1.006862e-05
