9.389431e+02,1.765895e+03,2.536788e-03
9.079810e+02,1.782013e+03,2.295381e-03
8.767423e+02,1.797588e+03,2.076947e-03
8.452365e+02,1.812616e+03,1.879299e-03
8.134733e+02,1.827091e+03,1.700460e-03
7.814623e+02,1.841010e+03,1.538640e-03
7.492132e+02,1.854368e+03,1.392219e-03
7.167359e+02,1.867161e+03,1.259732e-03
6.840403e+02,1.879385e+03,1.139852e-03
6.511363e+02,1.891037e+03,1.031381e-03
6.180340e+02,1.902113e+03,9.332323e-04
5.847434e+02,1.912610e+03,8.444235e-04
5.512747e+02,1.922523e+03,7.640660e-04
5.176381e+02,1.931852e+03,6.913555e-04
4.838438e+02,1.940591e+03,6.255643e-04
4.499021e+02,1.948740e+03,5.660340e-04
4.158234e+02,1.956295e+03,5.121687e-04
3.816180e+02,1.963254e+03,4.634294e-04
3.472964e+02,1.969616e+03,4.193283e-04
3.128689e+02,1.975377e+03,3.794239e-04
2.783462e+02,1.980536e+03,3.433170e-04
2.437387e+02,1.985092e+03,3.106460e-04
2.090569e+02,1.989044e+03,2.810842e-04
1.743115e+02,1.992389e+03,2.543355e-04
1.395129e+02,1.995128e+03,2.301322e-04
1.046719e+02,1.997259e+03,2.082323e-04
6.979899e+01,1.998782e+03,1.884163e-04
3.490481e+01,1.999695e+03,1.704862e-04
1.224647e-13,2.000000e+03,1.542623e-04
-3.490481e+01,1.999695e+03,1.395823e-04
-6.979899e+01,1.998782e+03,1.262993e-04
-1.046719e+02,1.997259e+03,1.142803e-04
-1.395129e+02,1.995128e+03,1.034051e-04
-1.743115e+02,1.992389e+03,9.356479e-05
-2.090569e+02,1.989044e+03,8.466092e-05
-2.437387e+02,1.985092e+03,7.660437e-05
-2.783462e+02,1.980536e+03,6.931450e-05
-3.128689e+02,1.975377e+03,6.271835e-05
-3.472964e+02,1.969616e+03,5.674991e-05
-3.816180e+02,1.963254e+03,5.134944e-05
-4.158234e+02,1.956295e+03,4.646290e-05
-4.499021e+02,1.948740e+03,4.204137e-05
-4.838438e+02,1.940591e+03,3.804060e-05
-5.176381e+02,1.931852e+03,3.442056e-05
-5.512747e+02,1.922523e+03,3.114501e-05
-5.847434e+02,1.912610e+03,2.818117e-05
-6.180340e+02,1.902113e+03,2.549938e-05
-6.511363e+02,1.891037e+03,2.307279e-05
-6.840403e+02,1.879385e+03,2.087713e-05
-7.167359e+02,1.867161e+03,1.889040e-05
-7.492132e+02,1.854368e+03,1.709275e-05
-7.814623e+02,1.841010e+03,1.546616e-05
-8.134733e+02,1.827091e+03,1.399436e-05
-8.452365e+02,1.812616e+03,1.266262e-05
-8.767423e+02,1.797588e+03,1.145761e-05
-9.079810e+02,1.782013e+03,1.036727e-05
-9.389431e+02,1.765895e+03,9.380697e-06
-9.696192e+02,1.749239e+03,8.488006e-06
-1.000000e+03,1.732051e+03,7.680265e-06
-1.030076e+03,1.714335e+03,6.949392e-06
-1.059839e+03,1.696096e+03,6.288070e-06
-1.089278e+03,1.677341e+03,5.689681e-06
-1.118386e+03,1.658075e+03,5.148236e-06
-1.147153e+03,1.638304e+03,4.658316e-06
-1.175571e+03,1.618034e+03,4.215019e-06
-1.203630e+03,1.597271e+03,3.813907e-06
-1.231323e+03,1.576022e+03,3.450966e-06
-1.258641e+03,1.554292e+03,3.122563e-06
-1.285575e+03,1.532089e+03,2.825412e-06
-1.312118e+03,1.509419e+03,2.556538e-06
-1.338261e+03,1.486290e+03,2.313251e-06
-1.363997e+03,1.462707e+03,2.093117e-06
-1.389317e+03,1.438680e+03,1.893930e-06
-1.414214e+03,1.414214e+03,1.713699e-06
-1.438680e+03,1.389317e+03,1.550619e-06
-1.462707e+03,1.363997e+03,1.403058e-06
-1.486290e+03,1.338261e+03,1.269539e-06
-1.509419e+03,1.312118e+03,1.148727e-06
-1.532089e+03,1.285575e+03,1.039411e-06
-1.554292e+03,1.258641e+03,9.404979e-07
-1.576022e+03,1.231323e+03,8.509977e-07
-1.597271e+03,1.203630e+03,7.700145e-07
-1.618034e+03,1.175571e+03,6.967380e-07
-1.638304e+03,1.147153e+03,6.304346e-07
-1.658075e+03,1.118386e+03,5.704408e-07
-1.677341e+03,1.089278e+03,5.161562e-07
-1.696096e+03,1.059839e+03,4.670374e-07
-1.714335e+03,1.030076e+03,4.225929e-07
-1.732051e+03,1.000000e+03,3.823779e-07
-1.749239e+03,9.696192e+02,3.459898e-07
-1.765895e+03,9.389431e+02,3.130645e-07
-1.782013e+03,9.079810e+02,2.832725e-07
-1.797588e+03,8.767423e+02,2.563156e-07
-1.812616e+03,8.452365e+02,2.319239e-07
-1.827091e+03,8.134733e+02,2.098534e-07
-1.841010e+03,7.814623e+02,1.898832e-07
-1.854368e+03,7.492132e+02,1.718135e-07
-1.867161e+03,7.167359e+02,1.554633e-07
-1.879385e+03,6.840403e+02,1.406690e-07
-1.891037e+03,6.511363e+02,1.272825e-07
-1.902113e+03,6.180340e+02,1.151700e-07
-1.912610e+03,5.847434e+02,1.042101e-07
-1.922523e+03,5.512747e+02,9.429323e-08
-1.931852e+03,5.176381e+02,8.532004e-08
-1.940591e+03,4.838438e+02,7.720077e-08
-1.948740e+03,4.499021e+02,6.985414e-08
-1.956295e+03,4.158234e+02,6.320664e-08
-1.963254e+03,3.816180e+02,5.719173e-08
-1.969616e+03,3.472964e+02,5.174922e-08
-1.975377e+03,3.128689e+02,4.682463e-08
-1.980536e+03,2.783462e+02,4.236868e-08
-1.985092e+03,2.437387e+02,3.833677e-08
-1.989044e+03,2.090569e+02,3.468854e-08
-1.992389e+03,1.743115e+02,3.138749e-08
-1.995128e+03,1.395129e+02,2.840057e-08
-1.997259e+03,1.046719e+02,2.569790e-08
-1.998782e+03,6.979899e+01,2.325242e-08
-1.999695e+03,3.490481e+01,2.103966e-08
-2.000000e+03,2.449294e-13,1.903747e-08
2.191952e+03,0.000000e+00,9.495264e-01
2.191618e+03,3.825483e+01,8.591670e-01
2.190616e+03,7.649801e+01,7.774064e-01
2.188948e+03,1.147179e+02,7.034264e-01
2.186612e+03,1.529028e+02,6.364866e-01
2.183611e+03,1.910412e+02,5.759169e-01
2.179944e+03,2.291213e+02,5.211111e-01
2.175613e+03,2.671317e+02,4.715208e-01
2.170620e+03,3.050607e+02,4.266497e-01
2.164965e+03,3.428968e+02,3.860486e-01
2.158651e+03,3.806284e+02,3.493112e-01
2.151679e+03,4.182441e+02,3.160699e-01
2.144052e+03,4.557324e+02,2.859918e-01
2.135772e+03,4.930819e+02,2.587761e-01
2.126841e+03,5.302811e+02,2.341503e-01
2.117263e+03,5.673189e+02,2.118680e-01
2.107039e+03,6.041838e+02,1.917061e-01
2.096174e+03,6.408647e+02,1.734628e-01
2.084670e+03,6.773503e+02,1.569557e-01
2.072531e+03,7.136297e+02,1.420193e-01
2.059761e+03,7.496917e+02,1.285044e-01
2.046363e+03,7.855253e+02,1.162756e-01
2.032342e+03,8.211196e+02,1.052105e-01
2.017702e+03,8.564638e+02,9.519842e-02
2.002448e+03,8.915471e+02,8.613909e-02
1.986583e+03,9.263588e+02,7.794187e-02
1.970113e+03,9.608884e+02,7.052472e-02
1.953043e+03,9.951253e+02,6.381341e-02
1.935379e+03,1.029059e+03,5.774076e-02
1.917124e+03,1.062679e+03,5.224600e-02
1.898286e+03,1.095976e+03,4.727413e-02
1.878869e+03,1.128939e+03,4.277541e-02
1.858881e+03,1.161557e+03,3.870479e-02
1.838325e+03,1.193822e+03,3.502154e-02
1.817210e+03,1.225724e+03,3.168880e-02
1.795542e+03,1.257252e+03,2.867321e-02
1.773326e+03,1.288397e+03,2.594459e-02
1.750571e+03,1.319149e+03,2.347564e-02
1.727282e+03,1.349500e+03,2.124164e-02
1.703466e+03,1.379440e+03,1.922023e-02
1.679132e+03,1.408959e+03,1.739118e-02
1.654287e+03,1.438050e+03,1.573619e-02
1.628938e+03,1.466702e+03,1.423870e-02
1.603092e+03,1.494908e+03,1.288370e-02
1.576758e+03,1.522658e+03,1.165766e-02
1.549944e+03,1.549944e+03,1.054829e-02
1.522658e+03,1.576758e+03,9.544483e-03
1.494908e+03,1.603092e+03,8.636205e-03
1.466702e+03,1.628938e+03,7.814362e-03
1.438050e+03,1.654287e+03,7.070727e-03
1.408959e+03,1.679132e+03,6.397858e-03
1.379440e+03,1.703466e+03,5.789022e-03
1.349500e+03,1.727282e+03,5.238123e-03
1.319149e+03,1.750571e+03,4.739650e-03
1.288397e+03,1.773326e+03,4.288613e-03
1.257252e+03,1.795542e+03,3.880497e-03
1.225724e+03,1.817210e+03,3.511219e-03
1.193822e+03,1.838325e+03,3.177082e-03
1.161557e+03,1.858881e+03,2.874743e-03
1.128939e+03,1.878869e+03,2.601175e-03
1.095976e+03,1.898286e+03,2.353641e-03
1.062679e+03,1.917124e+03,2.129662e-03
1.029059e+03,1.935379e+03,1.926998e-03
9.951253e+02,1.953043e+03,1.743620e-03
9.608884e+02,1.970113e+03,1.577692e-03
9.263588e+02,1.986583e+03,1.427555e-03
8.915471e+02,2.002448e+03,1.291705e-03
8.564638e+02,2.017702e+03,1.168783e-03
8.211196e+02,2.032342e+03,1.057559e-03
7.855253e+02,2.046363e+03,9.569188e-04
7.496917e+02,2.059761e+03,8.658560e-04
7.136297e+02,2.072531e+03,7.834589e-04
6.773503e+02,2.084670e+03,7.089029e-04
6.408647e+02,2.096174e+03,6.414419e-04
6.041838e+02,2.107039e+03,5.804006e-04
5.673189e+02,2.117263e+03,5.251682e-04
5.302811e+02,2.126841e+03,4.751918e-04
4.930819e+02,2.135772e+03,4.299713e-04
4.557324e+02,2.144052e+03,3.890542e-04
4.182441e+02,2.151679e+03,3.520308e-04
3.806284e+02,2.158651e+03,3.185306e-04
3.428968e+02,2.164965e+03,2.882184e-04
3.050607e+02,2.170620e+03,2.607908e-04
2.671317e+02,2.175613e+03,2.359733e-04
2.291213e+02,2.179944e+03,2.135175e-04
1.910412e+02,2.183611e+03,1.931986e-04
1.529028e+02,2.186612e+03,1.748133e-04
1.147179e+02,2.188948e+03,1.581776e-04
7.649801e+01,2.190616e+03,1.431250e-04
3.825483e+01,2.191618e+03,1.295049e-04
1.342183e-13,2.191952e+03,1.171809e-04
-3.825483e+01,2.191618e+03,1.060296e-04
-7.649801e+01,2.190616e+03,9.593958e-05
-1.147179e+02,2.188948e+03,8.680972e-05
-1.529028e+02,2.186612e+03,7.854868e-05
-1.910412e+02,2.183611e+03,7.107379e-05
-2.291213e+02,2.179944e+03,6.431022e-05
-2.671317e+02,2.175613e+03,5.819029e-05
-3.050607e+02,2.170620e+03,5.265276e-05
-3.428968e+02,2.164965e+03,4.764218e-05
-3.806284e+02,2.158651e+03,4.310843e-05
-4.182441e+02,2.151679e+03,3.900612e-05
-4.557324e+02,2.144052e+03,3.529420e-05
-4.930819e+02,2.135772e+03,3.193551e-05
-5.302811e+02,2.126841e+03,2.889644e-05
-5.673189e+02,2.117263e+03,2.614658e-05
-6.041838e+02,2.107039e+03,2.365841e-05
-6.408647e+02,2.096174e+03,2.140701e-05
-6.773503e+02,2.084670e+03,1.936987e-05
-7.136297e+02,2.072531e+03,1.752658e-05
-7.496917e+02,2.059761e+03,1.585871e-05
-7.855253e+02,2.046363e+03,1.434955e-05
-8.211196e+02,2.032342e+03,1.298401e-05
-8.564638e+02,2.017702e+03,1.174842e-05
-8.915471e+02,2.002448e+03,1.063041e-05
-9.263588e+02,1.986583e+03,9.618791e-06
-9.608884e+02,1.970113e+03,8.703442e-06
-9.951253e+02,1.953043e+03,7.875200e-06
-1.029059e+03,1.935379e+03,7.125776e-06
-1.062679e+03,1.917124e+03,6.447668e-06
-1.095976e+03,1.898286e+03,5.834092e-06
-1.128939e+03,1.878869e+03,5.278904e-06
-1.161557e+03,1.858881e+03,4.776550e-06
-1.193822e+03,1.838325e+03,4.322001e-06
-1.225724e+03,1.817210e+03,3.910709e-06
-1.257252e+03,1.795542e+03,3.538555e-06
-1.288397e+03,1.773326e+03,3.201817e-06
-1.319149e+03,1.750571e+03,2.897124e-06
-1.349500e+03,1.727282e+03,2.621426e-06
-1.379440e+03,1.703466e+03,2.371965e-06
-1.408959e+03,1.679132e+03,2.146242e-06
-1.438050e+03,1.654287e+03,1.942000e-06
-1.466702e+03,1.628938e+03,1.757195e-06
-1.494908e+03,1.603092e+03,1.589975e-06
-1.522658e+03,1.576758e+03,1.438669e-06
-1.549944e+03,1.549944e+03,1.301762e-06
-1.576758e+03,1.522658e+03,1.177883e-06
-1.603092e+03,1.494908e+03,1.065792e-06
-1.628938e+03,1.466702e+03,9.643689e-07
-1.654287e+03,1.438050e+03,8.725970e-07
-1.679132e+03,1.408959e+03,7.895584e-07
-1.703466e+03,1.379440e+03,7.144220e-07
-1.727282e+03,1.349500e+03,6.464358e-07
-1.750571e+03,1.319149e+03,5.849193e-07
-1.773326e+03,1.288397e+03,5.292569e-07
-1.795542e+03,1.257252e+03,4.788914e-07
-1.817210e+03,1.225724e+03,4.333189e-07
-1.838325e+03,1.193822e+03,3.920831e-07
-1.858881e+03,1.161557e+03,3.547715e-07
-1.878869e+03,1.128939e+03,3.210105e-07
-1.898286e+03,1.095976e+03,2.904623e-07
-1.917124e+03,1.062679e+03,2.628212e-07
-1.935379e+03,1.029059e+03,2.378104e-07
-1.953043e+03,9.951253e+02,2.151798e-07
-1.970113e+03,9.608884e+02,1.947027e-07
-1.986583e+03,9.263588e+02,1.761743e-07
-2.002448e+03,8.915471e+02,1.594091e-07
-2.017702e+03,8.564638e+02,1.442393e-07
-2.032342e+03,8.211196e+02,1.305131e-07
-2.046363e+03,7.855253e+02,1.180932e-07
-2.059761e+03,7.496917e+02,1.068551e-07
-2.072531e+03,7.136297e+02,9.668651e-08
-2.084670e+03,6.773503e+02,8.748557e-08
-2.096174e+03,6.408647e+02,7.916022e-08
-2.107039e+03,6.041838e+02,7.162713e-08
-2.117263e+03,5.673189e+02,6.481090e-08
-2.126841e+03,5.302811e+02,5.864333e-08
-2.135772e+03,4.930819e+02,5.306268e-08
-2.144052e+03,4.557324e+02,4.801310e-08
-2.151679e+03,4.182441e+02,4.344405e-08
-2.158651e+03,3.806284e+02,3.930980e-08
-2.164965e+03,3.428968e+02,3.556898e-08
-2.170620e+03,3.050607e+02,3.218414e-08
-2.175613e+03,2.671317e+02,2.912142e-08
-2.179944e+03,2.291213e+02,2.635015e-08
-2.183611e+03,1.910412e+02,2.384260e-08
-2.186612e+03,1.529028e+02,2.157368e-08
-2.188948e+03,1.147179e+02,1.952067e-08
-2.190616e+03,7.649801e+01,1.766303e-08
-2.191618e+03,3.825483e+01,1.598217e-08
-2.191952e+03,2.684367e-13,1.446127e-08
2.402326e+03,0.000000e+00,7.212803e-01
2.401960e+03,4.192637e+01,6.526414e-01
2.400863e+03,8.383998e+01,5.905343e-01
2.399034e+03,1.257280e+02,5.343376e-01
2.396474e+03,1.675778e+02,4.834886e-01
2.393185e+03,2.093765e+02,4.374786e-01
2.389166e+03,2.511115e+02,3.958470e-01
2.384420e+03,2.927699e+02,3.581772e-01
2.378947e+03,3.343392e+02,3.240921e-01
2.372750e+03,3.758066e+02,2.932507e-01
2.365830e+03,4.171596e+02,2.653442e-01
2.358189e+03,4.583855e+02,2.400933e-01
2.349830e+03,4.994717e+02,2.172454e-01
2.340755e+03,5.404058e+02,1.965718e-01
2.330967e+03,5.811753e+02,1.778655e-01
2.320469e+03,6.217678e+02,1.609394e-01
2.309264e+03,6.621709e+02,1.456240e-01
2.297356e+03,7.023722e+02,1.317660e-01
2.284748e+03,7.423596e+02,1.192268e-01
2.271444e+03,7.821209e+02,1.078809e-01
2.257448e+03,8.216440e+02,9.761467e-02
2.242765e+03,8.609167e+02,8.832540e-02
2.227398e+03,8.999273e+02,7.992013e-02
2.211353e+03,9.386636e+02,7.231472e-02
2.194634e+03,9.771141e+02,6.543307e-02
2.177247e+03,1.015267e+03,5.920629e-02
2.159197e+03,1.053111e+03,5.357207e-02
2.140488e+03,1.090633e+03,4.847401e-02
2.121128e+03,1.127824e+03,4.386110e-02
2.101122e+03,1.164671e+03,3.968716e-02
2.080476e+03,1.201163e+03,3.591043e-02
2.059196e+03,1.237289e+03,3.249310e-02
2.037288e+03,1.273039e+03,2.940097e-02
2.014760e+03,1.308401e+03,2.660310e-02
1.991619e+03,1.343364e+03,2.407148e-02
1.967870e+03,1.377918e+03,2.178078e-02
1.943523e+03,1.412052e+03,1.970806e-02
1.918583e+03,1.445756e+03,1.783259e-02
1.893059e+03,1.479020e+03,1.613560e-02
1.866958e+03,1.511833e+03,1.460009e-02
1.840289e+03,1.544186e+03,1.321071e-02
1.813059e+03,1.576068e+03,1.195354e-02
1.785276e+03,1.607470e+03,1.081601e-02
1.756950e+03,1.638383e+03,9.786734e-03
1.728089e+03,1.668796e+03,8.855403e-03
1.698701e+03,1.698701e+03,8.012700e-03
1.668796e+03,1.728089e+03,7.250191e-03
1.638383e+03,1.756950e+03,6.560244e-03
1.607470e+03,1.785276e+03,5.935954e-03
1.576068e+03,1.813059e+03,5.371073e-03
1.544186e+03,1.840289e+03,4.859948e-03
1.511833e+03,1.866958e+03,4.397463e-03
1.479020e+03,1.893059e+03,3.978989e-03
1.445756e+03,1.918583e+03,3.600338e-03
1.412052e+03,1.943523e+03,3.257721e-03
1.377918e+03,1.967870e+03,2.947708e-03
1.343364e+03,1.991619e+03,2.667196e-03
1.308401e+03,2.014760e+03,2.413379e-03
1.273039e+03,2.037288e+03,2.183715e-03
1.237289e+03,2.059196e+03,1.975907e-03
1.201163e+03,2.080476e+03,1.787875e-03
1.164671e+03,2.101122e+03,1.617736e-03
1.127824e+03,2.121128e+03,1.463788e-03
1.090633e+03,2.140488e+03,1.324490e-03
1.053111e+03,2.159197e+03,1.198448e-03
1.015267e+03,2.177247e+03,1.084401e-03
9.771141e+02,2.194634e+03,9.812066e-04
9.386636e+02,2.211353e+03,8.878324e-04
8.999273e+02,2.227398e+03,8.033440e-04
8.609167e+02,2.242765e+03,7.268957e-04
8.216440e+02,2.257448e+03,6.577225e-04
7.821209e+02,2.271444e+03,5.951319e-04
7.423596e+02,2.284748e+03,5.384976e-04
7.023722e+02,2.297356e+03,4.872528e-04
6.621709e+02,2.309264e+03,4.408845e-04
6.217678e+02,2.320469e+03,3.989288e-04
5.811753e+02,2.330967e+03,3.609657e-04
5.404058e+02,2.340755e+03,3.266153e-04
4.994717e+02,2.349830e+03,2.955337e-04
4.583855e+02,2.358189e+03,2.674100e-04
4.171596e+02,2.365830e+03,2.419626e-04
3.758066e+02,2.372750e+03,2.189368e-04
3.343392e+02,2.378947e+03,1.981022e-04
2.927699e+02,2.384420e+03,1.792503e-04
2.511115e+02,2.389166e+03,1.621924e-04
2.093765e+02,2.393185e+03,1.467577e-04
1.675778e+02,2.396474e+03,1.327919e-04
1.257280e+02,2.399034e+03,1.201551e-04
8.383998e+01,2.400863e+03,1.087208e-04
4.192637e+01,2.401960e+03,9.837464e-05
1.471001e-13,2.402326e+03,8.901305e-05
-4.192637e+01,2.401960e+03,8.054234e-05
-8.383998e+01,2.400863e+03,7.287773e-05
-1.257280e+02,2.399034e+03,6.594249e-05
-1.675778e+02,2.396474e+03,5.966724e-05
-2.093765e+02,2.393185e+03,5.398915e-05
-2.511115e+02,2.389166e+03,4.885140e-05
-2.927699e+02,2.384420e+03,4.420257e-05
-3.343392e+02,2.378947e+03,3.999614e-05
-3.758066e+02,2.372750e+03,3.619001e-05
-4.171596e+02,2.365830e+03,3.274607e-05
-4.583855e+02,2.358189e+03,2.962987e-05
-4.994717e+02,2.349830e+03,2.681022e-05
-5.404058e+02,2.340755e+03,2.425889e-05
-5.811753e+02,2.330967e+03,2.195035e-05
-6.217678e+02,2.320469e+03,1.986150e-05
-6.621709e+02,2.309264e+03,1.797143e-05
-7.023722e+02,2.297356e+03,1.626122e-05
-7.423596e+02,2.284748e+03,1.471376e-05
-7.821209e+02,2.271444e+03,1.331356e-05
-8.216440e+02,2.257448e+03,1.204661e-05
-8.609167e+02,2.242765e+03,1.090022e-05
-8.999273e+02,2.227398e+03,9.862928e-06
-9.386636e+02,2.211353e+03,8.924346e-06
-9.771141e+02,2.194634e+03,8.075082e-06
-1.015267e+03,2.177247e+03,7.306636e-06
-1.053111e+03,2.159197e+03,6.611318e-06
-1.090633e+03,2.140488e+03,5.982168e-06
-1.127824e+03,2.121128e+03,5.412889e-06
-1.164671e+03,2.101122e+03,4.897785e-06
-1.201163e+03,2.080476e+03,4.431699e-06
-1.237289e+03,2.059196e+03,4.009967e-06
-1.273039e+03,2.037288e+03,3.628368e-06
-1.308401e+03,2.014760e+03,3.283083e-06
-1.343364e+03,1.991619e+03,2.970657e-06
-1.377918e+03,1.967870e+03,2.687961e-06
-1.412052e+03,1.943523e+03,2.432168e-06
-1.445756e+03,1.918583e+03,2.200717e-06
-1.479020e+03,1.893059e+03,1.991291e-06
-1.511833e+03,1.866958e+03,1.801794e-06
-1.544186e+03,1.840289e+03,1.630331e-06
-1.576068e+03,1.813059e+03,1.475184e-06
-1.607470e+03,1.785276e+03,1.334802e-06
-1.638383e+03,1.756950e+03,1.207779e-06
-1.668796e+03,1.728089e+03,1.092844e-06
-1.698701e+03,1.698701e+03,9.888457e-07
-1.728089e+03,1.668796e+03,8.947446e-07
-1.756950e+03,1.638383e+03,8.095984e-07
-1.785276e+03,1.607470e+03,7.325549e-07
-1.813059e+03,1.576068e+03,6.628431e-07
-1.840289e+03,1.544186e+03,5.997652e-07
-1.866958e+03,1.511833e+03,5.426900e-07
-1.893059e+03,1.479020e+03,4.910463e-07
-1.918583e+03,1.445756e+03,4.443170e-07
-1.943523e+03,1.412052e+03,4.020347e-07
-1.967870e+03,1.377918e+03,3.637760e-07
-1.991619e+03,1.343364e+03,3.291581e-07
-2.014760e+03,1.308401e+03,2.978346e-07
-2.037288e+03,1.273039e+03,2.694919e-07
-2.059196e+03,1.237289e+03,2.438464e-07
-2.080476e+03,1.201163e+03,2.206413e-07
-2.101122e+03,1.164671e+03,1.996445e-07
-2.121128e+03,1.127824e+03,1.806458e-07
-2.140488e+03,1.090633e+03,1.634551e-07
-2.159197e+03,1.053111e+03,1.479003e-07
-2.177247e+03,1.015267e+03,1.338257e-07
-2.194634e+03,9.771141e+02,1.210905e-07
-2.211353e+03,9.386636e+02,1.095672e-07
-2.227398e+03,8.999273e+02,9.914053e-08
-2.242765e+03,8.609167e+02,8.970606e-08
-2.257448e+03,8.216440e+02,8.116940e-08
-2.271444e+03,7.821209e+02,7.344511e-08
-2.284748e+03,7.423596e+02,6.645588e-08
-2.297356e+03,7.023722e+02,6.013177e-08
-2.309264e+03,6.621709e+02,5.440948e-08
-2.320469e+03,6.217678e+02,4.923173e-08
-2.330967e+03,5.811753e+02,4.454671e-08
-2.340755e+03,5.404058e+02,4.030753e-08
-2.349830e+03,4.994717e+02,3.647176e-08
-2.358189e+03,4.583855e+02,3.300102e-08
-2.365830e+03,4.171596e+02,2.986055e-08
-2.372750e+03,3.758066e+02,2.701895e-08
-2.378947e+03,3.343392e+02,2.444775e-08
-2.384420e+03,2.927699e+02,2.212124e-08
-2.389166e+03,2.511115e+02,2.001613e-08
-2.393185e+03,2.093765e+02,1.811134e-08
-2.396474e+03,1.675778e+02,1.638782e-08
-2.399034e+03,1.257280e+02,1.482831e-08
-2.400863e+03,8.383998e+01,1.341721e-08
-2.401960e+03,4.192637e+01,1.214039e-08
-2.402326e+03,2.942001e-13,1.098508e-08
2.632892e+03,0.000000e+00,5.478997e-01
2.632491e+03,4.595029e+01,4.957601e-01
2.631288e+03,9.188659e+01,4.485823e-01
2.629283e+03,1.377949e+02,4.058941e-01
2.626478e+03,1.836612e+02,3.672681e-01
2.622873e+03,2.294716e+02,3.323180e-01
2.618468e+03,2.752121e+02,3.006937e-01
2.613266e+03,3.208688e+02,2.720789e-01
2.607268e+03,3.664277e+02,2.461872e-01
2.600476e+03,4.118750e+02,2.227594e-01
2.592892e+03,4.571968e+02,2.015610e-01
2.584518e+03,5.023794e+02,1.823800e-01
2.575357e+03,5.474089e+02,1.650242e-01
2.565411e+03,5.922717e+02,1.493201e-01
2.554683e+03,6.369541e+02,1.351104e-01
2.543178e+03,6.814425e+02,1.222529e-01
2.530898e+03,7.257233e+02,1.106190e-01
2.517847e+03,7.697830e+02,1.000922e-01
2.504029e+03,8.136083e+02,9.056721e-02
2.489448e+03,8.571857e+02,8.194860e-02
2.474109e+03,9.005020e+02,7.415016e-02
2.458016e+03,9.435440e+02,6.709384e-02
2.441175e+03,9.862986e+02,6.070902e-02
2.423590e+03,1.028753e+03,5.493179e-02
2.405266e+03,1.070893e+03,4.970434e-02
2.386210e+03,1.112708e+03,4.497435e-02
2.366427e+03,1.154184e+03,4.069447e-02
2.345924e+03,1.195308e+03,3.682188e-02
2.324705e+03,1.236068e+03,3.331781e-02
